'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
628,72,190,110,0.633333,0.897143,0.767726,0.897143,0.232274,0.827404,0.818,1.096752,0.055382
627,73,190,110,0.633333,0.895714,0.767442,0.895714,0.232558,0.826632,0.817,1.096346,0.055601
627,73,189,111,0.63,0.895714,0.768382,0.895714,0.231618,0.827177,0.816,1.097689,0.056075
626,74,189,111,0.63,0.894286,0.768098,0.894286,0.231902,0.826403,0.815,1.097283,0.056128
626,74,188,112,0.626667,0.894286,0.769042,0.894286,0.230958,0.826948,0.814,1.098631,0.056559
626,74,187,113,0.623333,0.894286,0.769988,0.894286,0.230012,0.827495,0.813,1.099982,0.057007
626,74,186,114,0.62,0.894286,0.770936,0.894286,0.229064,0.828042,0.812,1.101337,0.060462
625,75,186,114,0.62,0.892857,0.770654,0.892857,0.229346,0.827267,0.811,1.100934,0.060985
624,76,186,114,0.62,0.891429,0.77037,0.891429,0.22963,0.82649,0.81,1.100529,0.062066
624,76,185,115,0.616667,0.891429,0.771323,0.891429,0.228677,0.827038,0.809,1.101889,0.062409
623,77,185,115,0.616667,0.89,0.77104,0.89,0.22896,0.82626,0.808,1.101485,0.062821
623,77,184,116,0.613333,0.89,0.771995,0.89,0.228005,0.826808,0.807,1.10285,0.063498
622,78,184,116,0.613333,0.888571,0.771712,0.888571,0.228288,0.826029,0.806,1.102446,0.066486
621,79,184,116,0.613333,0.887143,0.771429,0.887143,0.228571,0.825249,0.805,1.102041,0.069677
620,80,184,116,0.613333,0.885714,0.771144,0.885714,0.228856,0.824468,0.804,1.101635,0.070148
619,81,184,116,0.613333,0.884286,0.770859,0.884286,0.229141,0.823686,0.803,1.101228,0.07065
619,81,183,117,0.61,0.884286,0.77182,0.884286,0.22818,0.824234,0.802,1.102601,0.073283
619,81,182,118,0.606667,0.884286,0.772784,0.884286,0.227216,0.824783,0.801,1.103977,0.075425
618,82,182,118,0.606667,0.882857,0.7725,0.882857,0.2275,0.824,0.8,1.103571,0.082971
618,82,181,119,0.603333,0.882857,0.773467,0.882857,0.226533,0.82455,0.799,1.104953,0.083839
617,83,181,119,0.603333,0.881429,0.773183,0.881429,0.226817,0.823765,0.798,1.104547,0.084583
617,83,180,120,0.6,0.881429,0.774153,0.881429,0.225847,0.824315,0.797,1.105933,0.084679
616,84,180,120,0.6,0.88,0.773869,0.88,0.226131,0.823529,0.796,1.105528,0.08607
616,84,179,121,0.596667,0.88,0.774843,0.88,0.225157,0.82408,0.795,1.106918,0.08803
615,85,179,121,0.596667,0.878571,0.774559,0.878571,0.225441,0.823293,0.794,1.106513,0.088161
614,86,179,121,0.596667,0.877143,0.774275,0.877143,0.225725,0.822505,0.793,1.106107,0.088293
614,86,178,122,0.593333,0.877143,0.775253,0.877143,0.224747,0.823056,0.792,1.107504,0.09105
614,86,177,123,0.59,0.877143,0.776233,0.877143,0.223767,0.823608,0.791,1.108904,0.093568
614,86,176,124,0.586667,0.877143,0.777215,0.877143,0.222785,0.824161,0.79,1.110307,0.095963
613,87,176,124,0.586667,0.875714,0.776933,0.875714,0.223067,0.823371,0.789,1.109904,0.103224
613,87,175,125,0.583333,0.875714,0.777919,0.875714,0.222081,0.823925,0.788,1.111313,0.105353
612,88,175,125,0.583333,0.874286,0.777637,0.874286,0.222363,0.823134,0.787,1.110909,0.105863
611,89,175,125,0.583333,0.872857,0.777354,0.872857,0.222646,0.822342,0.786,1.110505,0.113898
611,89,174,126,0.58,0.872857,0.778344,0.872857,0.221656,0.822896,0.785,1.11192,0.114577
611,89,173,127,0.576667,0.872857,0.779337,0.872857,0.220663,0.82345,0.784,1.113338,0.117283
610,90,173,127,0.576667,0.871429,0.779055,0.871429,0.220945,0.822657,0.783,1.112936,0.119537
609,91,173,127,0.576667,0.87,0.778772,0.87,0.221228,0.821862,0.782,1.112532,0.127569
609,91,172,128,0.573333,0.87,0.77977,0.87,0.22023,0.822417,0.781,1.113956,0.12838
608,92,172,128,0.573333,0.868571,0.779487,0.868571,0.220513,0.821622,0.78,1.113553,0.128815
607,93,172,128,0.573333,0.867143,0.779204,0.867143,0.220796,0.820825,0.779,1.113149,0.13685
